Compound_ID,Protein_ID,Label
24748204,Q96GD4,1
24748204,Q9UQB9,1
11712649,Q96GD4,0
11712649,O14965,1
11713159,O14965,0
11713159,P36888,1
11713159,Q05397,1
11713159,Q14289,1
135398512,O14965,1
135398512,P17948,1
135398512,P36888,1
135398512,O60674,0
135398512,P35968,0
135398512,P10721,0
135398512,O00444,0
135398512,P07949,0
11976582,O14965,1
11976582,O75116,1
24995524,O14965,0
24995524,Q96GD4,0
56839178,O14965,0
56839178,Q96GD4,1
56839178,P30530,1
11634725,O14965,1
11634725,P24941,1
11634725,P28482,0
9914412,O14965,0
9914412,Q96GD4,0
16007391,Q96GD4,1
11569967,Q96GD4,0
11569967,P35968,0
71452170,Q96GD4,0
71452170,Q9BYT3,0
71452170,P17612,0
71452170,P22612,1
71452170,P22694,1
71452170,P10644,1
71452170,P31321,0
71452170,P13861,1
71452170,P31323,0
49779393,Q96GD4,0
49779393,P07333,1
49779393,P17948,0
49779393,P35916,0
49779393,P35968,0
49779393,P10721,1
49779393,P16234,1
49779393,P09619,1
135421442,Q96GD4,0
46209401,Q96GD4,1
46209401,P15056,1
46209401,P22607,1
46209401,P09619,0
46209401,P04049,0
46209401,Q13546,0
46209401,Q9Y572,1
131953432,Q64610,1
131953432,Q13822,0
90421763,Q13822,1
121231400,Q13822,1
68050761,Q64610,1
133081969,Q9R1E6,1
25265312,Q13822,0
90420193,Q13822,1
24794418,P30530,1
24794418,Q04912,1
24794418,Q12866,1
24794418,P08581,1
24794418,Q06418,0
137321162,P30530,1
137321162,P00533,1
137321162,P08069,0
137321162,P35968,1
137321162,P10721,1
137321162,Q04912,0
137321162,P08581,0
137321162,P12931,0
10433653,P30530,0
10433653,P11362,0
10433653,P17948,1
10433653,P36888,1
10433653,P35916,0
10433653,P35968,1
10433653,P10721,1
10433653,Q04912,0
10433653,P08581,1
10433653,P16234,0
10433653,P09619,1
10433653,Q02763,0
56847486,P30530,1
56847486,Q12866,0
56847486,Q06418,0
44603533,P30530,1
44603533,Q08345,0
44603533,P36888,1
44603533,Q04912,1
44603533,Q12866,0
44603533,P08581,1
44603533,Q02763,0
44603533,P35590,0
137321158,P30530,0
137321158,Q08345,1
137321158,Q9BQI3,0
137321158,P35916,1
137321158,Q12866,0
137321158,Q9Y4K4,0
137321158,P04629,0
137321158,Q16620,1
137321158,Q16288,1
137321158,Q13546,0
137321158,Q9Y572,1
25212148,Q16832,0
25212148,P29320,0
25212148,P36888,1
25212148,P10721,0
25212148,Q12866,0
25212148,P04629,0
25212148,P09619,0
25212148,P29317,0
25212148,P21709,0
25212148,P54762,1
25212148,P29323,0
25212148,P54760,1
25212148,P30530,1
25212148,P17948,0
25212148,P35916,1
25212148,P35968,1
25212148,P08581,0
25212148,P16234,1
118443595,P30530,1
118443595,P36888,0
118443595,Q12866,1
118443595,Q06418,1
25022340,Q13490,0
25022340,Q13489,0
25022340,P98170,1
49847690,Q13490,0
49847690,Q13489,0
49847690,P98170,1
49836020,Q13490,1
49836020,P98170,1
46940575,Q13490,0
46940575,Q13489,0
46940575,Q96CA5,0
46940575,P98170,0
25172871,Q13490,0
25172871,Q13489,1
25172871,P98170,1
23657864,Q13490,1
23657864,P98170,1
24737642,Q13490,0
24737642,P98170,1
24754886,Q13490,0
24754886,Q13489,1
24754886,P98170,1
73349604,O15392,0
16133800,P24053,0
16133800,P28336,0
16133800,P30550,1
16133800,P21729,1
16133800,P52500,0
49871766,P28336,1
49871766,P30550,1
49871766,P32247,0
49871766,O54798,1
4345957,P28336,0
4345957,P21729,1
4345957,P30550,1
4345957,P52500,1
22146595,P24053,1
22146595,P28336,0
22146595,P52500,1
22146595,P30550,0
73755180,P28336,1
73755180,P30550,1
73755180,Q8K418,0
73755180,P32247,1
73755180,O54798,0
5281668,P24053,0
5281668,P21729,0
5311352,P28336,0
9937534,P24053,1
9937534,P28336,0
9937534,P30550,1
9829828,P28336,1
9829828,P30550,1
11948463,P30550,1
11948463,P21729,0
25025860,P32247,1
25025860,O54798,1
25025860,Q8K418,1
25025654,P32247,1
25025654,Q8K418,1
25025654,O54798,0
91827364,P32247,0
46845425,P32247,1
56840673,P32247,1
91827365,P32247,1
72944991,P32247,0
46200989,P32247,1
10254379,P32247,0
73755184,P32247,0
73755184,O54798,1
73755184,Q8K418,0
91827363,P32247,1
11228183,P10415,0
11228183,Q07817,0
11228183,Q92843,1
49846579,Q07817,1
49846579,Q92843,0
49846579,Q07820,1
49846579,P10415,0
131801156,P41182,1
131801157,P41182,0
5287736,P25098,0
5287736,P35626,1
5287736,Q15835,0
5287736,P32298,0
5287736,P43250,1
5287736,Q8WTQ7,0
5287736,P17252,1
5287736,P05771,0
5287736,Q05655,0
5287736,Q02156,1
5287736,P24723,0
5287736,P05129,1
5287736,Q05513,0
5287736,P27791,0
5287736,P68182,0
5287736,P09456,1
5287736,P81377,1
5287736,P12368,1
5287736,P12369,1
11677079,P25098,1
11677079,P35626,0
44256277,P25098,1
44256277,P34947,0
44256277,P08581,1
49858172,P56817,1
57406537,P56817,1
60210951,P56817,0
51003469,P56817,0
66575082,P56817,1
60202321,P56817,1
44251605,P56817,0
49837968,P56817,1
71305058,P56817,1
118866105,P56817,1
118866105,P56818,0
118866105,P56819,0
118866105,Q9Y5Z0,1
45254510,P56817,0
52108499,P56817,1
23627211,P56817,0
67436561,P56817,1
117961403,P56817,1
117961403,Q9Y5Z0,0
50938551,P56817,0
50938551,Q9Y5Z0,1
71202307,P56817,0
71202307,Q9Y5Z0,0
66665322,P56817,0
66665322,Q9Y5Z0,1
59053926,P56817,1
118435422,P56817,0
53241828,P56817,1
53241828,Q9Y5Z0,1
10112962,P56817,1
89836339,Q9Y5Z0,0
46944265,Q9Y5Z0,1
56846820,Q9Y5Z0,1
50913216,Q9Y5Z0,0
50991498,Q9Y5Z0,0
11963503,Q9Y5Z0,1
11962616,P08588,0
11962616,P13945,0
11962616,P07550,1
3083544,P08588,0
3083544,P07550,1
6918554,P08588,1
6918554,P07550,1
9865528,P08588,0
9865528,P07550,1
9865528,P13945,0
156297,P08588,1
9887812,P08588,0
9887812,P07550,1
9887812,P13945,0
951,P08588,1
951,P07550,0
951,P21728,1
951,P21918,0
173382,P08588,1
2687,P08588,1
2687,P07550,0
2687,P26255,1
2687,P13945,1
2687,P25962,1
42396,P08588,1
6603756,P08588,0
2685,P08588,0
2685,P13945,0
146294,P08588,0
146294,P07550,1
193122,P08588,1
60657,P07550,0
60657,P08588,0
39468,P26255,0
39468,P25962,0
39468,P35348,1
39468,P35368,0
39468,P25100,0
39468,P13945,1
39468,P08588,1
39468,P07550,1
5311116,P08588,0
5311116,P07550,0
39147,P13945,0
39147,P08588,0
39147,P07550,1
10587912,P08588,1
10587912,P07550,0
3123920,P08588,1
3123920,P07550,1
5311452,P08588,0
5311452,P07550,0
5311452,P13945,1
73754996,P08588,1
73754996,P07550,1
73754996,P26255,0
73754996,P25962,1
73754996,P13945,1
56052,P07550,1
56052,Q923Y8,0
37990,P07550,1
18026,P10608,0
71739,P26255,0
71739,P25962,1
71739,P13945,0
71739,P07550,1
5484725,P07550,0
5484725,P13945,0
5486546,P25962,0
5486546,P13945,0
16118894,P13945,1
9958026,P25962,1
44472635,P26255,1
44472635,P13945,0
9841972,P25962,1
9841972,P26255,0
9841972,P13945,1
9829836,P13945,0
10323892,P13945,0
10028830,P13945,0
36920,P26255,1
36920,P25962,0
36920,P08588,1
36920,P07550,0
36920,P13945,1
11749893,P31651,0
11749893,P31648,0
9888030,P31651,1
53321930,P48065,1
53321930,P30531,1
53319290,P48065,1
53319290,P30531,0
53324619,P48065,1
53324619,P30531,1
71226662,P51451,1
71226662,P51813,1
71226662,P00533,1
71226662,P04626,0
71226662,Q15303,0
71226662,P06241,1
71226662,Q08881,0
71226662,P52333,0
71226662,P06239,1
71226662,P07948,1
71226662,P12931,0
71226662,P42680,0
71226662,P42681,1
71226662,Q06187,0
11751922,P51451,1
11751922,P11362,0
11751922,P17948,0
11751922,P35968,0
11751922,O43318,0
11751922,P04629,0
11751922,Q16620,0
11751922,P07949,1
11751922,Q13188,1
11751922,Q02763,1
139030520,P51451,1
139030520,Q06187,1
139030520,P06241,0
139030520,Q08881,1
139030520,P12931,0
139030520,P42680,1
11153014,P51451,1
11153014,P09769,0
11153014,P06241,1
11153014,P08631,1
11153014,P52333,1
11153014,P06239,1
11153014,P12931,0
71519693,P51451,1
71519693,P51813,1
71519693,Q06187,1
71519693,P42680,0
71519693,P42681,1
71556703,P51451,0
71556703,P51813,1
71556703,Q06187,0
71556703,P00533,0
71556703,P04626,1
71556703,Q15303,1
71556703,P42680,1
71556703,P42681,1
73389638,P51451,0
73389638,P51813,1
73389638,Q06187,1
73389638,Q15303,0
73389638,P42680,0
73389638,P42681,0
24821094,P51451,1
24821094,P51813,1
24821094,P00533,1
24821094,P04626,1
24821094,Q15303,1
24821094,P06241,1
24821094,P08631,1
24821094,Q08881,1
24821094,P52333,0
24821094,P06239,0
24821094,P07948,0
24821094,P12931,0
24821094,P42680,0
24821094,P42681,0
24821094,P07947,1
24821094,Q06187,0
90044055,P51451,0
90044055,P51813,1
90044055,Q06187,1
90044055,Q08881,1
90044055,P52333,0
90044055,P42680,0
90044055,P42681,0
44607530,P51451,1
44607530,Q06187,1
44607530,P00533,1
44607530,Q15303,1
44607530,Q08881,0
44607530,O60285,1
5283156,Q15722,0
5280745,Q15722,0
9949656,O88855,1
9949656,Q15722,1
9949656,Q9R0Q2,1
9949656,Q9NPC1,0
9956189,Q15722,1
9867257,Q15722,0
9823886,Q15722,0
9823886,Q9NPC1,1
35025716,Q15722,0
35025716,Q9NPC1,1
6438358,Q15722,0
25192022,Q15722,1
114999,Q15722,0
6444688,Q15722,0
6449854,Q15722,1
5283141,Q9NPC1,1
51529932,Q9JJL9,1
51529932,Q9NPC1,0
5283130,Q9NPC1,0
5283155,Q9NPC1,1
5283155,F8VQN3,0
5280724,Q9NPC1,1
9824142,Q9NPC1,0
71576693,P51813,1
44274134,P13497,0
134821691,Q13873,1
134821691,P23458,0
134821691,P29597,1
56846693,P15056,1
56846693,P04049,0
11676786,P15056,0
42628843,P15056,1
42628843,P06239,0
42628843,P04049,1
42628843,P12931,0
44132853,P15056,1
44132853,P06239,1
44132853,P04049,0
44132853,P12931,1
11656518,P15056,0
91827370,P15056,1
25093303,P15056,0
9950176,P15056,0
9950176,P04049,0
24180719,P35968,0
24180719,P15056,0
90116675,P15056,0
90116675,P04049,1
135564599,P15056,1
135564599,P04049,0
138393290,P15056,1
138393290,Q13546,1
138393290,Q9Y572,1
25161177,P15056,0
42611257,P04049,1
42611257,P15056,0
118797287,O15382,0
121231397,O15382,0
91654625,Q9UIF9,0
91654625,Q9UIF8,1
73010930,Q9UIF9,0
73010930,Q9UIF8,1
50967109,Q9UIF8,0
91827353,Q9UIF8,0
1091852,P55201,0
1091852,O60885,0
1253361,P55201,1
1253361,O60885,0
50796983,P55201,0
50796983,O15164,0
15990224,P55201,1
15990224,O60885,0
91827373,P55201,1
91827373,Q9ULD4,0
91827373,O95696,0
35397514,P55201,0
35397514,Q9ULD4,1
40642506,P55201,0
122705990,O95696,1
122705990,P21675,1
672548,P25440,1
75124304,P25440,1
75124304,Q15059,0
75124304,O60885,1
75124305,P25440,1
75124305,Q15059,0
75124305,O60885,0
54669868,P25440,1
54669868,O60885,1
86277843,P25440,1
13953710,P25440,0
13953710,Q15059,1
13953710,O60885,0
52912189,P25440,1
52912189,Q15059,0
52912189,O60885,1
86277842,P25440,0
46943432,P25440,0
46943432,Q15059,1
46943432,O60885,1
52670832,P25440,1
52670832,Q15059,0
52670832,O60885,1
52670832,Q58F21,1
136226511,Q15059,0
136226511,Q12830,1
11364421,O60885,1
11364421,P53350,1
11364421,Q9NYY3,1
11364421,Q9H4B4,0
20350618,O60885,1
6167,O60885,1
6167,P23415,1
6167,P23416,1
6167,Q13509,1
6167,P04350,0
6167,P68371,0
6167,Q3ZCM7,0
6167,Q9BVA1,1
6167,Q13885,1
6167,Q9H4B7,1
6167,Q9BUF5,1
6167,P07437,1
134611889,O60885,0
72684073,O60885,1
134813909,O60885,0
134813909,P53350,1
90684387,O60885,0
71624782,O60885,0
57389999,O60885,1
71291068,O60885,1
121427831,O60885,0
134813908,O60885,0
134813908,P53350,0
57345400,O60885,1
46907787,O60885,0
46907787,Q58F21,1
46907787,Q91Y44,1
59190723,O60885,1
135566899,O60885,1
13387,O60885,1
71271629,O60885,0
234105,O60885,1
117072549,Q9NPI1,1
117072549,Q9H8M2,0
91827372,Q9NPI1,1
91827372,Q9H8M2,1
123773279,Q9NPI1,0
123773279,Q9H8M2,1
91668541,Q9H8M2,0
118796358,Q9H8M2,0
76317442,Q9H8M2,1
76317442,Q9BXF3,0
76317442,Q92793,0
135397681,Q9H8M2,0
135397681,Q96SW2,1
139370810,Q9H8M2,1
54758482,Q8TDC3,1
54758482,Q8IWQ3,0
54758482,O14757,0
72734520,Q06187,1
72734520,P00533,1
72734520,P52333,0
86582336,Q06187,0
122513214,Q06187,1
87056204,Q06187,1
24857323,Q06187,1
11397050,Q06187,1
59174579,Q06187,0
124037381,Q06187,1
124037381,P06239,1
124037381,P07948,1
124037381,P12931,1
138059681,Q06187,0
71479709,Q06187,1
117773770,Q06187,1
25234918,Q06187,0
54676905,Q06187,0
118107483,Q06187,0
56644522,Q06187,0
56644522,P52333,0
73388818,Q06187,0
46908026,Q06187,0
46908026,Q9H2G2,1
59174488,P07947,1
59174488,Q06187,1
89455219,Q06187,0
126970680,Q06187,0
439201,P97583,1
439201,P46663,1
439201,Q61125,0
439201,P30411,1
439201,P32299,1
122227,P46663,0
122227,Q61125,0
122227,P97583,0
122227,P32299,1
5128451,Q61125,0
5128451,P46663,1
5128451,P30411,0
5128451,P32299,0
5311111,Q61125,1
5311111,P46663,1
5311111,P97583,1
5311111,P30411,0
5311111,P32299,0
3035449,P46663,1
3035449,P32299,0
3035449,P30411,1
164234,P97583,1
164234,P46663,0
123643,P97583,1
123643,P46663,0
123884,Q61125,0
123884,P46663,1
123884,P97583,1
16108961,P46663,0
16108961,P97583,0
9916412,P97583,0
9916412,P46663,0
10281725,P46663,1
10281725,P97583,0
44316620,P46663,1
44316620,P30411,1
3081308,P46663,1
3081308,P30411,0
9831083,P46663,0
20814785,P46663,1
101865250,P46663,0
9853583,P46663,0
6918284,P30411,1
6918284,P25023,0
5311114,P30411,1
10394861,P30411,0
9831652,P25023,1
9831652,P30411,1
5312119,P30411,0
5312119,P25023,0
9810391,P30411,0
5311108,P30411,0
123973,P30411,0
123973,P32299,0
119343,P32299,1
119343,P30411,1
132927,P30411,1
688145,Q695T7,1
71611462,O43683,0
71611179,O43683,1
72202254,O43683,1
72203102,O43683,0
72202696,O43683,0
72202697,O43683,0
91864624,O00481,1
54766,P06276,0
54766,P07550,0
15234606,Q16581,0
25254550,Q16581,1
71566654,Q16581,1
101688584,Q16581,0
91827354,Q16581,1
134813896,Q16581,0
91827355,Q16581,1
5311120,Q16581,1
10210160,P21730,1
23633470,P21730,1
10218379,P21730,0
6918468,P21730,0
10020451,P21730,0
5311122,P21730,0
2201,Q5XXA6,0
2201,P35523,0
87345,Q5XXA6,0
40600,Q5XXA6,0
40600,P51797,1
40600,P51798,0
40600,P51800,1
40600,P51801,1
121920,Q5XXA6,1
4549,Q5XXA6,0
4549,P51788,1
4549,P51798,0
4549,O75762,1
5311433,Q5XXA6,0
16129778,Q5XXA6,1
5312122,P11275,1
5312122,P11798,1
44453784,Q13557,0
44453397,Q13557,0
73442760,Q13557,0
73442760,P36888,1
73442760,Q9HBH9,1
73442760,Q14680,0
3467590,Q8N5S9,0
3467590,Q96RR4,1
44353781,P17655,0
2732,O43570,1
2732,Q9ULX7,0
2732,P22748,0
2732,P43166,1
2732,P00915,1
2732,P55017,1
2732,Q13621,1
10512636,P00915,0
10512636,O43570,1
10512636,P00918,1
10512636,P22748,0
10512636,Q16790,1
370,P00915,1
216468,P00915,1
216468,O43570,0
216468,P43166,0
310360,P00915,0
310360,O43570,0
310360,Q16790,0
135457124,P23141,0
44377139,P15085,0
44377139,P08473,0
123726,P15086,1
123726,Q96IY4,1
123726,P14384,1
123726,P15169,1
10286113,P15086,0
10286113,Q96IY4,1
194328,Q96IY4,1
194328,P15169,1
11241908,Q96IY4,0
71461150,P48729,0
71461150,P48730,1
71461150,P78368,1
6419753,P48729,0
6419753,P48730,0
3674,P48729,0
3674,P48730,0
3674,P49674,1
138105941,P48730,0
138105941,O96017,1
138105941,P06493,0
138105941,P24941,0
138105941,P11802,1
138105941,Q00535,0
138105941,P50750,0
53472153,P48730,1
53472153,P49674,0
11681588,P48730,0
11681588,P49674,1
11681588,P00533,0
11681588,Q16539,1
72950888,P49674,1
72950888,O00329,0
25207521,Q9HCP0,1
25207521,O14757,1
25207521,P49137,1
25207521,Q13464,1
25207521,Q15418,1
25207521,P17612,1
25207521,P22612,0
25207521,P22694,0
25207521,P10644,1
25207521,P31321,1
25207521,P13861,0
25207521,P31323,1
67409219,Q9HCP0,1
67409219,P06493,0
67409219,P24941,1
67409219,P11802,0
67409219,Q00535,1
67409219,Q00534,0
67409219,P49336,1
67409219,P50750,0
67409219,Q9Y463,1
67409219,P49840,0
67409219,P49841,1
67409219,P53667,0
67409219,P36507,1
67409219,P11309,0
44222958,Q9Y6M4,1
44222958,P36888,0
44222958,P11309,1
44222958,Q9P1W9,1
44222958,Q86V86,0
72163809,P68400,0
72163809,O43781,0
72163809,Q9H2X6,1
72163809,Q86V86,0
46943415,P68400,1
46943415,P19784,1
24748573,P68400,0
24748573,P19784,1
24748573,O43293,0
24748573,Q9H422,0
24748573,P11309,1
9851134,P29466,1
9851134,P42574,1
9851134,P49662,1
9851134,P51878,1
9851134,P55210,0
133081971,P29466,1
133081971,P51878,1
11443029,P29466,0
11443029,P49662,0
644196,P29466,0
44255320,P31944,1
44255320,P07339,0
44255320,P14091,0
5327339,P42575,0
5327339,P42574,0
5327339,P55210,0
5327339,Q14790,0
135421197,P42574,1
224859,P42574,0
644345,P42574,0
135665263,P42574,0
515950,P49662,0
15487887,P55212,1
9847835,P55210,0
9847835,P55211,0
10158373,P41180,1
11849514,P41180,0
46917559,P41180,1
6918446,P41180,0
6918446,Q8K4Z6,1
6918446,P31424,0
9910902,P41180,0
52943938,P41180,0
9882793,P41180,1
9882793,Q8K4Z6,1
156419,P31424,0
156419,P41180,1
158797,P41180,0
44405854,P48442,1
135515453,P41180,1
44415153,P48442,1
11710462,P41180,0
2303,Q02789,0
2303,P22002,1
2303,Q01668,1
2303,P27732,0
2303,O60840,1
2303,Q9JIS7,1
3423,Q13698,0
3423,P22002,0
3423,Q01668,1
6603728,Q13698,0
6603728,Q13936,1
6603728,Q01668,0
6603728,O60840,0
5026,Q13698,1
5026,Q13936,1
158617,Q02485,0
158617,Q13698,1
158617,Q01815,1
158617,Q13936,0
158617,Q01668,0
2324,Q13936,0
9830707,P22002,1
9830707,O54898,0
107928,P22002,0
3076,P22002,0
656406,Q01668,1
198107,Q9JIS7,1
198107,P29973,0
198107,Q00195,0
198107,Q16281,0
198107,Q9JJZ9,1
16132374,P54282,1
16132374,Q02294,0
16135415,P54282,1
16135415,Q02294,1
16135415,Q00975,1
4988454,Q02294,1
57466939,Q00975,1
5281969,O43497,0
5281969,O95180,0
5281969,Q9P0X4,1
5281969,P21554,0
5281969,P34972,0
5281969,P23415,1
5281969,Q14330,0
5281969,Q9Y2T6,1
5281969,O14649,0
5281969,Q9NPC2,1
5281969,P16389,1
5281969,Q7Z2W7,0
5281969,Q8NER1,0
5281969,O35433,1
46851313,O43497,1
46851313,O95180,0
46851313,Q9P0X4,1
45115620,O43497,0
45115620,O95180,1
45115620,Q9P0X4,1
53317097,O43497,0
53317097,O95180,0
53317097,Q9P0X4,0
24893979,O54898,1
24893979,Q9EQ60,0
24893979,Q9Z0Y8,0
44540045,O43497,0
44540045,O95180,1
44540045,Q9P0X4,0
129257213,Q9EQ60,1
129257213,Q9Z0Y8,1
135565903,P21964,1
135565903,P22734,0
135565903,O88587,1
60182322,P10619,1
78426198,P10619,1
23648296,P07858,0
23648296,P07711,0
23648296,P25774,0
10033311,P07858,0
118253852,P53634,1
118253852,P97821,0
118253852,P80067,0
11241135,P53634,1
9876120,P07339,0
10078814,P07339,0
10078814,P14091,0
10078814,P0DJD9,0
10078814,P20142,0
15126552,P14091,0
60148519,Q9UBX1,0
60148519,P25774,1
10038543,P08311,1
66561876,P08311,0
66561876,P08246,1
66561876,P24158,0
44343301,P09668,1
44343301,P43235,1
5397593,P09668,1
10201696,P43235,0
9913088,P43235,1
10152654,P25774,0
10152654,Q9UBR2,0
10152654,P43235,0
25234575,P07711,1
59543597,O70370,1
59543597,O60911,1
59543597,P25774,0
19093029,O60911,0
5280723,Q8NEC5,1
5280723,Q96P56,0
5280723,Q86XQ3,0
5280723,Q7RTX7,1
5280723,Q13258,0
5280723,P35375,1
5280723,P70597,1
5280723,Q62053,1
5280723,P43116,1
5280723,Q62928,1
5280723,P30557,0
5280723,P34980,1
5280723,P35408,1
5280723,P43114,1
5280723,P32240,1
5280723,P43119,0
5280723,P43252,1
5280723,P34995,1
5280360,Q8NEC5,1
5280360,Q96P56,0
5280360,Q86XQ3,1
5280360,Q7RTX7,0
5280360,Q13258,0
5280360,Q9Z2J6,0
5280360,P70597,1
5280360,P35375,1
5280360,Q62928,1
5280360,Q62053,1
5280360,P34980,1
5280360,P30557,1
5280360,P43114,1
5280360,P32240,1
5280360,P43088,1
5280360,P43117,0
5280360,P21731,0
5280360,Q92959,0
5280360,Q9UIG8,0
5280360,Q9Y5Y4,1
5280360,P34995,1
5280360,P43115,0
5280360,P35408,0
5280360,P43116,0
5280939,Q8NEC5,0
5280939,Q96P56,0
5280939,Q86XQ3,1
5280939,Q7RTX7,1
9957280,Q91ZR5,0
9957280,Q8NEC5,0
9957280,Q96P56,1
9957280,A2ARP9,0
9957280,Q80W99,0
9957280,Q86XQ3,1
9957280,Q7RTX7,1
9957280,Q8BVN3,0
573747,Q8NEC5,1
5281813,P16152,1
53318931,P21554,1
11268660,P20272,1
11268660,P47936,1
53393997,P20272,1
53393997,P21554,0
53393997,P47936,0
53393997,P34972,0
121231416,P20272,0
121231416,P47936,0
121231416,P34972,0
102336704,P21554,0
117951478,P21554,0
117951478,P34972,0
6321351,P20272,1
6321351,O14649,1
6321351,Q9NPC2,0
3083542,P21554,0
3083542,P34972,0
119025665,P21554,1
119025665,P34972,0
39860,P21554,0
39860,P34972,0
60164925,P20272,0
60164925,P21554,1
60164925,P34972,0
60164925,Q9QZN9,1
5282280,P20272,1
5282280,P34972,1
5282280,Q9Y2T6,0
5311006,P20272,0
5311007,P20272,0
5311007,Q14330,0
104895,P21554,1
104895,P34972,1
104895,Q9Y2T6,1
9821569,P21554,0
9821569,P34972,0
9821569,P23415,1
9821569,P23416,0
9821569,O75311,0
9821569,Q9Y2T6,1
10382701,P21554,0
10382701,P34972,0
9823107,P20272,0
73754997,P20272,1
73754997,P34972,1
5689,P21554,1
5689,P34972,1
5311501,P21554,0
5311501,P34972,0
5311501,P23416,0
5311501,O75311,0
132937648,P21554,1
10324989,P21554,1
10324989,P34972,0
10479060,P20272,1
10479060,P21554,0
10479060,P34972,1
2543,P21554,1
2543,Q9WUD2,1
16078,P23415,1
16078,P23416,0
16078,O75311,0
16078,Q14330,1
16078,Q9Y2T6,0
16078,O75762,0
16078,Q7Z2W7,0
16078,Q9WUD2,0
16078,P21554,0
16078,P34972,1
117923261,P21554,0
4402318,P21554,0
44828492,P21554,1
71819307,P47746,0
2125,P20272,0
2125,Q14330,0
2125,Q9Y2T6,0
4302962,P20272,0
4302962,Q9Y2T6,0
46912833,P21554,0
46912919,P21554,1
46894021,P21554,0
9826744,P34972,0
9826744,P21554,0
5311257,P21554,1
10506880,P47746,0
54585418,P20272,0
54585418,Q9Y2T6,1
9849616,P21554,1
9849616,P34972,0
49779607,P21554,1
49779607,P34972,0
91972027,P21554,1
91972027,P34972,1
91972027,P37231,0
10052040,P20272,1
10052040,P21554,1
11226090,P34972,1
11226090,P21554,0
10141893,P34972,0
57340639,P34972,1
57340639,Q8NER1,1
9844711,P34972,1
9844711,P23415,0
9844711,P23416,0
9844711,O75311,1
6918505,P34972,0
5311215,P34972,0
5311216,P34972,1
137553165,P34972,0
137321161,P34972,1
4302963,P34972,1
3081355,P34972,0
16129670,P32238,1
16129670,P30551,1
16129670,P32239,1
9833444,P32238,1
9833444,P30551,1
9833444,P32239,1
52949124,P32238,0
121964,P30551,0
4329839,P30551,1
4329839,P32239,0
10348659,P32238,1
5311148,P32238,1
5311148,P32239,0
5311196,P32238,1
6439414,P30551,0
444007,P30551,0
444007,P56481,1
5042,P30551,0
9852833,P32238,1
3074331,P30551,1
3074331,P56481,1
108187,P30551,1
108187,P56481,0
108187,P32239,1
59751,P30551,1
59751,P32239,0
59751,P32238,0
11757476,P30551,1
11488979,P32238,0
104929,P30551,0
104929,P32239,1
9935175,P30551,1
132980,P30551,1
132980,P32239,0
122077,P30551,0
122077,P32238,1
3960,P30551,1
3960,P32239,0
60182,P30551,1
60182,P32238,1
122119,P30551,1
122119,P32239,1
9915756,P30551,0
9915756,P30553,0
132916,P30551,0
132916,P32238,1
132916,P32239,0
4922,P30551,0
4922,P32239,0
19023535,P30551,0
127948,P30551,1
127948,P43220,0
9873836,P30551,0
9873836,P30553,0
10742947,P30551,0
9870520,P30551,0
9870520,P32239,0
122130,P30551,0
122130,P32239,1
5489450,P32239,1
5311016,P30553,0
3084441,P32239,1
5491702,P30553,1
5311400,P30553,0
5748434,P30553,1
9807431,P32239,0
5311147,P32239,0
6604121,P30553,1
11307323,P32239,0
2802894,P30553,1
6956374,P32239,1
9850711,P56481,1
44457632,P56481,1
9847721,P30553,0
5311414,P30553,1
44572147,P32239,1
9939572,P30553,0
54695534,P32239,0
9872609,P32239,1
57889181,P32246,1
512282,P32246,0
135565361,P32246,0
73755059,P32246,1
5311123,P32246,0
44560289,P32246,1
44560289,P51677,1
486830,P32246,1
486830,P41597,0
486830,P51681,0
486830,P51685,0
486830,P61073,1
131801164,Q9JL21,0
131801164,P46092,0
12093170,P41597,0
57656761,P41597,1
68764898,P41597,1
68764898,P51681,0
11560568,P41597,0
11527661,P41597,0
10008367,P51683,1
11192346,P41597,0
46198579,P41597,0
10000456,P41597,0
5071702,P41597,0
9953769,P41597,1
10436045,P41597,0
183790,P41597,1
183790,P51681,1
44353447,P41597,0
11753159,P51677,0
11753159,P35367,0
11753159,Q12809,0
9868459,P51677,1
9825034,P51677,0
10098735,P51677,1
9915610,P51677,1
10255622,P51677,1
10304110,P51677,1
5311092,P51677,0
11556309,P51677,0
9913085,P51677,0
23585443,P51680,0
23585443,P51679,0
10308720,P51679,0
10308720,P51680,1
134324842,P51679,1
25141190,P51679,0
46861584,P51679,1
46861584,P51681,1
5479787,P51681,0
3001322,P51681,0
11614352,P51681,1
91820689,P51681,0
68533031,P51681,1
491774,P51681,0
5481119,O08556,1
5275766,P51681,0
3009355,P51681,1
11688990,P51685,1
10343454,P51686,1
118197428,P51686,1
133081970,P15813,1
90668081,Q5VT25,1
90668081,O75116,1
60138149,Q5VT25,1
60138149,Q09013,0
60138149,P53667,1
60138149,Q15746,1
60138149,Q13153,0
60138149,Q16512,0
60138149,Q13464,0
60138149,O75116,1
1893668,P22518,1
1893668,O35491,1
46926513,P49759,1
46926513,P49760,0
46926513,Q9HAZ1,1
46926513,Q13627,1
46926513,Q9Y463,0
939111,P49759,1
939111,O00311,0
939111,P49841,1
939111,P11309,1
136234578,P22518,1
136234578,O35491,1
136234578,O35492,0
136234578,O35493,0
136234578,Q13627,1
136234578,Q9Y463,1
136234578,Q92630,0
